periode_data,wilayah,kecamatan,kelurahan,nama_tps,jenis_tps,alamat
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Tanjung Priok","TPS KOLINLAMIL","Tipe 2","KOLINLAMIL Tanjung Priok"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Tanjung Priok","TPS DIT POL AIR","Tipe 2","Jl  RE  Marthadinata"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Tanjung Priok","TPS Pasar Anyar Bahari","Tipe 2","Jl  Tenggiri Raya"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok",Papanggo,"TPS Waduk Cincin","Tipe 1","Jl  Danau Bisma Blok E"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok",Papanggo,"TPS Solo Bone","Tipe 4","Jl  RE  Marthadinata"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok",Papanggo,"TPS Transito","Tipe 2","RW  004"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sungai Bambu","TPS Kencana","Tipe 4","Jl  Raya Sungai Bambu RW  008"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sungai Bambu","TPS Pasar Pelita","Tipe 2","Jl  Jati RW  006"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok",Warakas,"TPS Pasar Warakas 1","Tipe 2","Jl  Raya Warakas I"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok",Warakas,"TPS Warakas 2","Tipe 4","Warakas 2"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Kebon Bawang","TPS GRJU Jl  L Yos Sudarso","Tipe 2","GRJU Jl  Yos Sudarso"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Kebon Bawang","TPS ARHANUDE","Tipe 4","Jl  ARHANUDE RW  15"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Kebon Bawang","TPS Lintas","Tipe 4","Jl  Ampera"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Kebon Bawang","TPS PT  TELKOM","Tipe 4","Jl  Yos Sudarso"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Agung","TPS Bulu Ayam","Tipe 4","Jl  Marthadinata RW  01"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Agung","TPS RW  08","Tipe 4","Jl  Sunter Agung 20"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Agung","TPS RW  010","Tipe 4","Jl  Agung Barat Blok A3"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Agung","TPS RW  020","Tipe 4","Jl  Griya Inti Sentosa RW  20"
2024,"Kota Adm. Jakarta Utara",Cilincing,Sukapura,"TPS Bak RT  03 03 Sukapura","Tipe 4","Gg  Salon RT  003 03"
2024,"Kota Adm. Jakarta Utara",Cilincing,Sukapura,"TPS RW  05 Sukapura","Tipe 4","Bak Beton"
2024,"Kota Adm. Jakarta Utara",Cilincing,Sukapura,"TPS RW  07 Sukapura","Tipe 1",Dipo
2024,"Kota Adm. Jakarta Utara",Cilincing,Sukapura,"TPS LINTS RW  08 Sukapura","Tipe 4","Lintas RW  08"
2024,"Kota Adm. Jakarta Utara",Cilincing,Sukapura,"TPS RW  09 Sukapura","Tipe 2","Bak Container"
2024,"Kota Adm. Jakarta Utara",Cilincing,Sukapura,"TPS RW  10 Sukapura","Tipe 4","Bak Beton"
2024,"Kota Adm. Jakarta Utara",Cilincing,Sukapura,"TPS RW  07 Sukapura","Tipe 4","Bak Beton"
2024,"Kota Adm. Jakarta Utara",Cilincing,Sukapura,"TPS RW  12 Sukapura","Tipe 2","Bak Container"
2024,"Kota Adm. Jakarta Utara",Cilincing,Sukapura,"TPS Pasar Sukapura","Tipe 2","Bak Container"
2024,"Kota Adm. Jakarta Utara",Cilincing,Sukapura,"Lintas Rw 11 Sukapura","Tipe 4","Jl  Royal Orchard Raya Rw 11"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Pegangsaan Dua","TPS Kompi Udin","Tipe 4","Jl  Kompi Udin"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Pegangsaan  Dua","TPS RW  016","Tipe 4","Jl  Boulevard Timur Ujung"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Pegangsaan Dua","TPS RW  019","Tipe 4","Jl  Perumahan Taman"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Pegangsaan Dua","TPS RW  022","Tipe 4","Jl  Raya Pegangsaan Dua"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Pegangsaan Dua","TPS RW  003","Tipe 4","Jl  Rawa Indah"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Pegangsaan Dua","TPS RW  002","Tipe 4","Jl  Boulevard  Timur"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Pegangsaan Dua","TPS RW  012","Tipe 4","Jl  Kelapa Lilin Timur RW  012"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Pegangsaan Dua","TPS RW  002","Tipe 2","Jl  Boulevard Timur"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Pegangsaan Dua","TPS Pasar Tradisional","Tipe 2","Jl  Hibrida Timur"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Pegangsaan Dua","TPS RW  017","Tipe 2","Jl  Nias 9"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Pegangsaan Dua","TPS RW  014","Tipe 4","Jl  Nias 3"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS RW  001","Tipe 4","Jl  Pelepah Raya"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS RW  002","Tipe 4","Jl  Gading Putih Raya RW  002"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS RW  003","Tipe 4","Jl  Perumahan Komplek Bermis"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS Perintis Kemerdekaan","Tipe 4","Jl  Perinitis Kemerdekaan RW  004"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS RW  007","Tipe 4","Jl  Mangket RW  007"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS RW  009","Tipe 4","Jl  Kelapa Cengkir Raya"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS RW  010","Tipe 4","Jl  Jingga"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS RW  013","Tipe 4","Jl  Elok Utara"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS RW  015","Tipe 4","Jl  Pelepah Raya"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS RW  016","Tipe 4","Jl  Janur Kuning"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS RW  017","Tipe 4","Jl  Kelapa Gading Permai"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS RW  018","Tipe 4","Jl  Boulevard Raya"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS RW  012","Tipe 4","Jl  Gading Elok Barat 3"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS RW  019","Tipe 4","Jl  Puyuh Raya"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS Pasar Inpres","Tipe 4","Jl  Pasar Inpres RW  006"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Timur","TPS Pasar Mandiri","Tipe 4","Jl  Gading Putih Raya"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Barat","TPS RW  006","Tipe 4","Jl  Janur Elok II"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Barat","TPS RW  007","Tipe 4","Jl  Raya Bukit Gading Villa"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Barat","TPS RW  005","Tipe 1","Jl  Inspeksi Kali Sunter"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Barat","TPS RW  003","Tipe 2","Jl  Bukit Gading Raya"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Barat","TPS RW  011","Tipe 2","Jl  Janur Elok IV"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Barat","TPS RW  017","Tipe 2","Jl  Hibrida"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Barat","TPS RW  008","Tipe 2","Jl  Gading Kirana"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Barat","TPS RW  004","Tipe 4","Jl  Inspeksi Kali Sunter RW  004"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Barat","TPS RW  022","Tipe 4","Jl  Inspeksi Kali Sunter RW  022"
2024,"Kota Adm. Jakarta Utara","Kelapa Gading","Kelapa Gading Barat","TPS Pasar Pedongkelan","Tipe 2","Jl  Inspeksi Kali Sunter"
2024,"Kota Adm. Jakarta Utara",Koja,Koja,"TPS Liar","Tipe 4","Jl  Jampea Jembatan Pocis"
2024,"Kota Adm. Jakarta Utara",Koja,Koja,"TPS Deli RW  09","Tipe 4","Jl  Deli"
2024,"Kota Adm. Jakarta Utara",Koja,Koja,"TPS Liar jln sulawesi","Tipe 4","Jl  Mambo"
2024,"Kota Adm. Jakarta Utara",Koja,Koja,"TPS Mbah Priok","Tipe 2","Jl  Raya Pelabuhan"
2024,"Kota Adm. Jakarta Utara",Koja,Koja,"TPS TPK Koja","Tipe 2","Jl  Digul"
2024,"Kota Adm. Jakarta Utara",Koja,Koja,"TPS Rumah Susun Sindang","Tipe 2","Jl  Inspeksi Kali Sunter"
2024,"Kota Adm. Jakarta Utara",Koja,Koja,"TPS Pasar Sindang","Tipe 2","Jl  Sindang"
2024,"Kota Adm. Jakarta Utara",Koja,Koja,"TPS Rumah Sakit Koja","Tipe 2","Jl  Deli No  7"
2024,"Kota Adm. Jakarta Utara",Koja,Koja,"TPS Cipeucang","Tipe 4","Jl  Cipucang 1"
2024,"Kota Adm. Jakarta Utara",Koja,"Tugu Selatan","TPS RW  01","Tipe 2","Jl  Kali Betik"
2024,"Kota Adm. Jakarta Utara",Koja,"Tugu Selatan","TPS Eks BCA","Tipe 4","Jl  Plumpang Raya"
2024,"Kota Adm. Jakarta Utara",Koja,"Tugu Selatan","TPS RW  07","Tipe 4","Jl  Plumpang Semper"
2024,"Kota Adm. Jakarta Utara",Koja,"Tugu Selatan","TPS RW  04","Tipe 4","Jl  Plumpang Semper"
2024,"Kota Adm. Jakarta Utara",Koja,"Tugu Selatan","TPS Logistik","Tipe 4","Jl  Bendungan Melayu No  09"
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Selatan","TPS RW  002 Rawa Badak Selatan","Tipe 4",N/A
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Selatan","TPS Koramil RW  02","Tipe 4","Jl  Koramil RW  02"
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Selatan","TPS Elnusa RW  05","Tipe 4","Jl  Plumpang Semper"
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Selatan","TPS Pasar Ular RW  05","Tipe 4",N/A
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Selatan","TPS Jl Alur Laut","Tipe 4","Jl  Alur Laut"
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Selatan","TPS Pasar Walang","Tipe 2",N/A
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Selatan","TPS Pasar Tradisional B Melayu","Tipe 4","Jl  Bendungan Melayu No  09"
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Utara","TPS RW  014 Sindang Terusan","Tipe 4","Jl  Sindang Terusan"
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Utara","TPS RW  013 Sindang Terusan","Tipe 4","Jl  Sindang Terusan"
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Utara","TPS RW  012 Sindang Terusan","Tipe 4","Jl  Sindang Terusan"
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Utara","TPS 4 RW  14","Tipe 4","Jl  Berdikari"
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Utara","TPS 3 RW  14","Tipe 4","Jl  Berdikari"
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Utara","TPS 2 RW  14","Tipe 4","Jl  Berdikari"
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Utara","TPS 1 RW  14","Tipe 4","Jl  Berdikari"
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Utara","TPS Polres RW  12","Tipe 4","Jl  Yos Sudarso"
2024,"Kota Adm. Jakarta Utara",Koja,"Rawa Badak Utara","TPS RBU Ramah Lingkungan RW  09","TPS 3R","Jl  Inspeksi Kali Sunter"
2024,"Kota Adm. Jakarta Utara",Koja,"Tugu Utara","TPS Jalan bhayangkara RW  001","Tipe 4","Jl  Bhayangkara"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Kalisari,"Jl  Baret Biru Kel  Kalisari","Tipe 4","Jl  Baret Biru III Kel  Kalisari"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Kalisari,"Jl  Alfamart Kel  Kalisari","Tipe 4","Jl  Kalisari Raya Kel  Kalisari"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Kalisari,"Komplek Brigief Kel  Kalisari","Tipe 4","Komplek Brigif Kalisari"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Kalisari,"Jl  Damai Kel  Kalisari","Tipe 4","Jl  Damai RW 001 Kerl  Kalisari"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Kalisari,"Jl  Caraka Buana Kel  Kalisari","Tipe 4","Jl  Caraka Buana RW 003 Kel  Kalisari"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Kalisari,"Jl  Albarokah RW 09 Kel  Kalisari","Tipe 4","Jl  Lingkar Sari RW 009 Kel  Kalisari"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Kalisari,"GOR Kalisari Kel  Kalisari","Tipe 4","Jl  Kalisari III Kel  Kalisari"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Kalisari,"Jl  Manunggal Bhakti RW 11 Kel  Kalisari","Tipe 4","Jl  Manunggal Bkati RW 011 Kel  Kalisari"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Kalisari,"Jl  Puskesmas Kel  Kalisari","Tipe 4","Jl  Puskesmas Kalisari"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Kalisari,"Jl  Sawit Kel  Kalisari","Tipe 4","Jl  Kalisari III Kel  Kalisari"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Mess DKM Kel  Pekayon","Tipe 2","Jl  Kopi Rw 03 Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Balai Diklat Industri Jakarta Kel  Pekayon","Tipe 4","Jl  Balai Kimia No 1 A  RW 9  Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"POLSEK Pasar Rebo Kel  Pekayon","Tipe 4","Jl  Raya Jakarta Bogor KM 26 5  RT 4 RW 8  Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Komplek Lapan Kel  Pekayon","Tipe 2","Jl  Raya Lapan Gg  Indah RW 9  Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Komplek Telsa Lapan Kel  Pekayon","Tipe 2","Jl  Pendidikan Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Kantor Lapan Kel  Pekayon","Tipe 2","Jl  Lapan Rw 09 Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Jl  Buah Kel Pekayon","Tipe 2","Jl  Buah Rw 04 Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Jl  Kopi Kel  Pekayon","Tipe 4","Jl  Kopi Rw 03 Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Detta Marina Kel  Pekayon","Tipe 4","Jl  Raya Bogor KM 28 Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Jl  H  Balok Kel  Pekayon","Tipe 4","Jl  H  Balok Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Yonif 201 Kel  Pekayon","Tipe 4","Jl  Raya Bogor Jaya Yudha Rw 05 Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Jl  Lapan III Kel  Pekayon","Tipe 4","Jl  Lapan III Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Jl  Lapan depan RPTRA Kaca Piring Kel  Pekayon","Tipe 4","Jl  Lapan Rw 01 Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Jl  Lapan Toledo Kel  Pekayon","Tipe 4","Jl  Lapan Toledo Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Kantor Camat Pasar Rebo","Tipe 4","Jl  Raya Bogor  RT 1 RW 4  Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Jl  Raya Bogor Ciba Kel  Pekayon","Tipe 4","Jl  Raya Bogor samping Hutsman Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Komplek Zeni Kel  Pekayon","Tipe 4","Jl  Raya Jakarta Bogor No 10A  RT 2 RW 8  Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Jl  Gandaria I  II  III  IV RW 02 Kel  Pekayon","Tipe 4","Jl  Gandaria RW 02 Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Pekayon,"Dipo Tipar Kel  Pekayon","Tipe 1","Jl  Tipar Rw 07 Pekayon"
2024,"Kota Adm. Jakarta Timur","Pasar Rebo",Cijantung,"Dipo Pendidikan Kel  Cijantung","Tipe 1","Jl  Pendidikan III Rt 02 Rw 04"
2024,"Kota Adm. Jakarta Timur",Pulogadung,"Kayu Putih","TPS RW  016","Tipe 4","Jl  Pulo Nangka Barat RT  03 RW 016"
2024,"Kota Adm. Jakarta Timur",Pulogadung,"Kayu Putih","TPS Pasar Ampera","Tipe 2","Jl  Drompol No 4 RT  4 RW  17"
2024,"Kota Adm. Jakarta Timur",Pulogadung,Rawamangun,"TPS RW  12","Tipe 4","Jl Rawamangun Muka Selatan"
2024,"Kota Adm. Jakarta Timur",Pulogadung,Rawamangun,"TPS RW  11","Tipe 4","Jl  Wisma Jaya"
2024,"Kota Adm. Jakarta Timur",Pulogadung,Cipinang,"TPS RW  16 Jagal","Tipe 4","Jl  Cipinang Jagal RW 016"
2024,"Kota Adm. Jakarta Timur",Pulogadung,Cipinang,"TPS RW  006 Musik Cipinang","Tipe 4","Jl  Cipinang Baru Raya RW  06"
2024,"Kota Adm. Jakarta Timur",Pulogadung,Cipinang,"TPS RW  005 Brimob Cipinang","Tipe 4","Jl  Raya Bekasi Timur"
2024,"Kota Adm. Jakarta Timur",Pulogadung,Cipinang,"TPS RW  008","Tipe 4","Jl  Cipinang Lontar RW 008"
2024,"Kota Adm. Jakarta Timur",Pulogadung,Pulogadung,"TPS RW  001 Pulogadung","Tipe 4","Jl  Kayu Mas Raya"
2024,"Kota Adm. Jakarta Timur",Pulogadung,Pulogadung,"TPS RW  009 Pulogadung","Tipe 4","Jl Kayu Mas Utara"
2024,"Kota Adm. Jakarta Timur",Pulogadung,Pulogadung,"TPS RW  008 Pulogadung","Tipe 4","Jl  Pulo Nangka Timur"
2024,"Kota Adm. Jakarta Timur",Pulogadung,Pulogadung,"TPS RW  003 Taruna Pulogadung","Tipe 4","Jl  Taruna"
2024,"Kota Adm. Jakarta Timur",Pulogadung,"Jatinergara Kaum","TPS RW  009 Rusun Jatinegara Kaum","Tipe 4","Jl  Bekasi Timur Raya RW  01"
2024,"Kota Adm. Jakarta Timur",Pulogadung,"Pisangan Lama","TPS RW  06","Tipe 2","Jl  Achmad Yani"
2024,"Kota Adm. Jakarta Timur",Pulogadung,"Jatinegara Kaum","TPS RW  004 Kel  Jatinegara Kaum","Tipe 4","Jl  Remaja RT  08 RW  04"
2024,"Kota Adm. Jakarta Timur",Pulogadung,Pulogadung,"TPS RW  007 Pulogadung","Tipe 2","Jl  Kayu Putih Tengah RW  07"
2024,"Kota Adm. Jakarta Timur",Pulogadung,"Pisangan Timur","TPS RW  06","Tipe 2","Jl  Perumahan Golf"
2024,"Kota Adm. Jakarta Timur",Pulogadung,"Jatinegara Kaum","TPS RW  06","Tipe 2","Jl  Bekasi Timur RT  05 RW  06"
2024,"Kota Adm. Jakarta Timur",Pulogadung,Jati,"TPS RW 05","Tipe 4","Jl  Bendungan Jati"
2024,"Kota Adm. Jakarta Timur",Pulogadung,Jati,"TPS RW 03 04","Tipe 4","Jl  Poncol"
2024,"Kota Adm. Jakarta Timur",Pulogadung,"Kayu Putih","TPS Pulomas Kayu Putih RW  13 RT  3","Tipe 1","Dipo Indoor Pulomas Kel  Kayu Putih"
2024,"Kota Adm. Jakarta Utara",Cilincing,Rorotan,"TPS Pasar Lokbin","Tipe 4","Jl  Malaka I No  42 RT  04 RW  05"
2024,"Kota Adm. Jakarta Utara",Cilincing,Rorotan,"TPS RW  12 Rorotan","Tipe 4","Jl  Rorotan Marunda 23 25"
2024,"Kota Adm. Jakarta Utara",Cilincing,Rorotan,"TPS RW  13 Rorotan","Tipe 4","Jl  Sarang Bango No  3"
2024,"Kota Adm. Jakarta Utara",Cilincing,Rorotan,"TPS RW  07 Rorotan","Tipe 4","Jl  Batas Rorotan No 12"
2024,"Kota Adm. Jakarta Utara",Cilincing,Rorotan,"TPS RW  07 RT  01 Rorotan","Tipe 4","Jl  Rorotan IX Gg 1"
2024,"Kota Adm. Jakarta Utara",Cilincing,Rorotan,"TPS RW  07 RT  19 Rorotan","Tipe 4","Jl  Rorotan IX Gg IV"
2024,"Kota Adm. Jakarta Utara",Cilincing,Rorotan,"TPS RW  10 Rorotan","Tipe 4","Jl  Rorotan III No 21"
2024,"Kota Adm. Jakarta Utara",Cilincing,Rorotan,"TPS RW  04 Rorotan","Tipe 2","Jl  Rorotan II No 8"
2024,"Kota Adm. Jakarta Utara",Cilincing,Rorotan,"TPS RW  03 Rorotan","Tipe 4","Jl  Green Garden 3"
2024,"Kota Adm. Jakarta Utara",Cilincing,Rorotan,"TPS RW  14 Rorotan","Tipe 2","Rusun Rorotan"
2024,"Kota Adm. Jakarta Utara",Cilincing,"Semper Barat","TPS RW  15 Semper Barat","Tipe 1","Jl  Raya Cilincing RW  15"
2024,"Kota Adm. Jakarta Utara",Cilincing,"Semper Barat","TPS RW  03 Semper Barat","Tipe 2","Jl  Rusun Kebersihan  No  24 RW  03"
2024,"Kota Adm. Jakarta Utara",Cilincing,"Semper Barat","TPS RW  01 Semper Barat","Tipe 4","Jl  Belibis IV"
2024,"Kota Adm. Jakarta Utara",Cilincing,"Semper Barat","TPS RW  02 Semper Barat","Tipe 2","Jl  Sena 1 RW  02 Komplek Yon Air"
2024,"Kota Adm. Jakarta Utara",Cilincing,"Semper Barat","TPS RW  04 Semper Barat","Tipe 4","Rusun Embrio"
2024,"Kota Adm. Jakarta Utara",Cilincing,"Semper Barat","TPS RW  04 Waduk Belibis Semper Barat","Tipe 4","Jl  Rusun Embrio RW 04"
2024,"Kota Adm. Jakarta Utara",Cilincing,"Semper Barat","TPS RW  06 Semper Barat","Tipe 4","Jl  Raya Cacing RT  11 RW  06"
2024,"Kota Adm. Jakarta Utara",Cilincing,"Semper Barat","TPS LINTAS RW  05 Semper Barat","Tipe 4","Jl  Raya Tipar Cakung RW  05"
2024,"Kota Adm. Jakarta Utara",Cilincing,"Semper Timur","TPS RW  05 Semper Timur","Tipe 2","Jl  Kebantenan I RT  10 RW  05"
2024,"Kota Adm. Jakarta Utara",Cilincing,"Semper Timur","TPS RW  03 Sungai Begog Semper Timur","Tipe 4","Jl  Peralihan RT  06 RW  03"
2024,"Kota Adm. Jakarta Utara",Cilincing,"Semper Timur","TPS RW  09 Airud","Tipe 4","Jl  Arjuna III RT  10 RW  09"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Agung","TPS Sunter Icon","Tipe 2","Jl  Ancol Selatan RW  002"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Agung","TPS Graha Sunter Pratama","Tipe 2","Perumahan GSP RW  002"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Agung","TPS DKI","Tipe 2","Jl  Sunter Karya Selatan V"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Agung","TPS RW  009","Tipe 4","Jl  Sunter Agung 19 RW  09"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Agung","TPS RW  013","Tipe 4","RW  13"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Agung","TPS RW  015","Tipe 4","Jl  Danau Sunter Utara RW  15"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Agung","TPS RW  018","Tipe 4","Jl  Danau Sunter Utara RW  18"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Jaya","TPS Sunter Jaya","Tipe 1","Jl  Sunter Jaya I RW  001"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Jaya","TPS BAK Kedongdong","Tipe 4","Jl  Kedondong RW  006"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Jaya","TPS BAK Sosro","Tipe 4","Jl  Sunter Kemayoran RW  09"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Jaya","TPS BAK HONDA","Tipe 4","Jl  Sunter Kemayoran RW  09"
2024,"Kota Adm. Jakarta Utara","Tanjung Priok","Sunter Jaya","TPS BAK SMR","Tipe 4","Jl  Mitra Sunter RW  11"
2024,"Kab. Adm. Kep. Seribu","Pulau Seribu Selatan","Pulau Tidung","TPS Pulau Tidung","Tipe 1","Pulau Tidung"
2024,"Kab. Adm. Kep. Seribu","Pulau Seribu Selatan","Pulau Pari","TPS Pulau Pari","Tipe 4","Pulau Pari"
2024,"Kab. Adm. Kep. Seribu","Pulau Seribu Selatan","Pulau Untung Jawa","TPS Pulau Untung Jawa","Tipe 4","Pulau Untung Jawa"
2024,"Kab. Adm. Kep. Seribu","Pulau Seribu Selatan","Pulau Tidung","TPS Pulau Payung","Tipe 4","Pulau Payung"
2024,"Kab. Adm. Kep. Seribu","Pulau Seribu Selatan","Pulau Lancang","TPS Pulau Lancang","Tipe 4","Pulau Lancang"
2024,"Kab. Adm. Kep. Seribu","Pulau Seribu Utara","Pulau Harapan","TPS Pulau Harapan","Tipe 1","Pulau Harapan"
2024,"Kab. Adm. Kep. Seribu","Pulau Seribu Utara","Pulau Harapan","TPS Pulau Kelapa","Tipe 4","Pulau Kelapa"
2024,"Kab. Adm. Kep. Seribu","Pulau Seribu Utara","Pulau Harapan","TPS Pulau Kelapa Dua","Tipe 4","Pulau Kelapa Dua"
2024,"Kab. Adm. Kep. Seribu","Pulau Seribu Utara","Pulau Panggang","TPS Pulau Panggang","Tipe 4","Pulau Panggang"
