date,kelurahan,city,precipitation_mm,temp_max_c,wind_max_kmh,is_weekend,is_holiday,event_attendance,waste_tons,waste_tons_source
2021-07-26,gambir,Jakarta Pusat,0.0,32.4,10.2,0,0,0,759.391,calibrated_synthetic_anchored_to_SIPSN_real
2021-07-27,gambir,Jakarta Pusat,0.0,32.8,12.8,0,0,0,736.92,calibrated_synthetic_anchored_to_SIPSN_real
2021-07-28,gambir,Jakarta Pusat,0.0,33.2,13.8,0,0,0,757.286,calibrated_synthetic_anchored_to_SIPSN_real
2021-07-29,gambir,Jakarta Pusat,0.0,33.3,14.1,0,0,0,790.979,calibrated_synthetic_anchored_to_SIPSN_real
2021-07-30,gambir,Jakarta Pusat,0.1,33.4,13.0,0,0,0,874.176,calibrated_synthetic_anchored_to_SIPSN_real
2021-07-31,gambir,Jakarta Pusat,3.3,31.6,8.4,1,0,0,781.774,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-01,gambir,Jakarta Pusat,2.8,32.3,10.9,1,0,0,871.431,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-02,gambir,Jakarta Pusat,3.6,30.8,9.3,0,0,0,781.568,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-03,gambir,Jakarta Pusat,1.1,32.4,10.9,0,0,0,791.421,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-04,gambir,Jakarta Pusat,1.6,32.5,12.6,0,0,0,880.31,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-05,gambir,Jakarta Pusat,7.2,30.9,9.4,0,0,0,848.195,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-06,gambir,Jakarta Pusat,0.6,33.5,15.2,0,0,0,904.21,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-07,gambir,Jakarta Pusat,1.2,32.0,16.6,1,0,0,858.663,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-08,gambir,Jakarta Pusat,1.1,32.6,12.1,1,0,0,822.272,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-09,gambir,Jakarta Pusat,3.7,32.3,14.0,0,0,0,798.063,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-10,gambir,Jakarta Pusat,59.0,30.5,9.9,0,0,0,960.952,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-11,gambir,Jakarta Pusat,0.0,32.1,14.6,0,0,0,824.057,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-12,gambir,Jakarta Pusat,0.0,32.3,10.9,0,0,0,744.99,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-13,gambir,Jakarta Pusat,0.9,29.6,12.6,0,0,0,818.415,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-14,gambir,Jakarta Pusat,1.9,31.5,12.0,1,0,0,885.415,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-15,gambir,Jakarta Pusat,0.3,33.1,17.7,1,0,0,1063.376,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-16,gambir,Jakarta Pusat,0.3,32.1,13.3,0,0,0,944.168,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-17,gambir,Jakarta Pusat,0.6,32.1,12.0,0,1,0,758.927,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-18,gambir,Jakarta Pusat,1.9,31.0,10.5,0,0,0,794.079,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-19,gambir,Jakarta Pusat,3.7,29.7,9.4,0,0,0,722.781,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-20,gambir,Jakarta Pusat,1.2,31.9,14.1,0,0,0,775.055,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-21,gambir,Jakarta Pusat,6.2,31.1,14.8,1,0,0,891.679,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-22,gambir,Jakarta Pusat,0.6,31.5,14.6,1,0,0,957.509,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-23,gambir,Jakarta Pusat,0.7,31.4,9.8,0,0,0,766.542,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-24,gambir,Jakarta Pusat,0.9,32.4,10.1,0,0,0,771.158,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-25,gambir,Jakarta Pusat,0.1,32.5,10.0,0,1,0,684.337,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-26,gambir,Jakarta Pusat,0.0,33.0,15.5,0,0,0,802.097,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-27,gambir,Jakarta Pusat,0.0,33.5,14.0,0,0,0,746.397,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-28,gambir,Jakarta Pusat,0.0,33.1,14.1,1,0,0,833.441,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-29,gambir,Jakarta Pusat,6.0,31.8,13.0,1,0,0,810.603,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-30,gambir,Jakarta Pusat,2.4,32.1,13.0,0,0,0,806.526,calibrated_synthetic_anchored_to_SIPSN_real
2021-08-31,gambir,Jakarta Pusat,4.5,30.8,10.6,0,0,0,706.037,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-01,gambir,Jakarta Pusat,1.2,31.9,14.6,0,0,0,722.654,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-02,gambir,Jakarta Pusat,1.3,31.4,9.3,0,0,0,963.567,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-03,gambir,Jakarta Pusat,0.2,32.1,13.5,0,0,0,733.126,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-04,gambir,Jakarta Pusat,0.2,33.2,13.0,1,0,0,796.507,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-05,gambir,Jakarta Pusat,0.2,34.2,17.5,1,0,0,1007.211,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-06,gambir,Jakarta Pusat,22.4,31.6,12.6,0,0,0,1107.326,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-07,gambir,Jakarta Pusat,16.3,29.9,10.8,0,0,0,799.176,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-08,gambir,Jakarta Pusat,2.9,32.0,8.4,0,0,0,789.101,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-09,gambir,Jakarta Pusat,0.0,32.3,8.6,0,0,0,835.213,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-10,gambir,Jakarta Pusat,0.0,32.6,12.9,0,0,0,933.245,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-11,gambir,Jakarta Pusat,0.0,32.0,12.0,1,0,0,803.591,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-12,gambir,Jakarta Pusat,18.7,30.5,8.2,1,0,0,916.469,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-13,gambir,Jakarta Pusat,9.9,32.5,16.8,0,0,0,864.874,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-14,gambir,Jakarta Pusat,29.6,26.8,10.2,0,0,0,908.821,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-15,gambir,Jakarta Pusat,1.5,30.4,9.3,0,0,0,788.65,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-16,gambir,Jakarta Pusat,0.8,32.2,13.0,0,0,0,804.095,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-17,gambir,Jakarta Pusat,2.7,32.3,12.0,0,0,0,728.101,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-18,gambir,Jakarta Pusat,0.3,33.1,12.2,1,0,0,853.244,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-19,gambir,Jakarta Pusat,3.0,32.7,10.4,1,0,0,851.327,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-20,gambir,Jakarta Pusat,1.5,31.5,8.1,0,0,0,828.015,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-21,gambir,Jakarta Pusat,8.4,32.6,13.7,0,0,0,777.466,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-22,gambir,Jakarta Pusat,2.1,32.7,10.2,0,0,0,844.038,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-23,gambir,Jakarta Pusat,6.1,32.1,12.3,0,0,0,881.39,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-24,gambir,Jakarta Pusat,2.2,33.4,17.1,0,0,0,822.975,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-25,gambir,Jakarta Pusat,2.5,32.1,11.2,1,0,0,894.531,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-26,gambir,Jakarta Pusat,9.8,32.5,12.1,1,0,0,873.423,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-27,gambir,Jakarta Pusat,8.1,31.8,12.8,0,0,0,812.832,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-28,gambir,Jakarta Pusat,5.2,31.4,8.7,0,0,0,767.242,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-29,gambir,Jakarta Pusat,2.4,31.4,7.3,0,0,0,833.684,calibrated_synthetic_anchored_to_SIPSN_real
2021-09-30,gambir,Jakarta Pusat,3.7,31.8,10.1,0,0,0,806.546,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-01,gambir,Jakarta Pusat,0.4,31.5,11.9,0,0,0,961.03,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-02,gambir,Jakarta Pusat,4.0,31.4,11.8,1,0,0,986.426,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-03,gambir,Jakarta Pusat,1.2,31.5,8.8,1,0,0,897.036,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-04,gambir,Jakarta Pusat,3.0,31.8,10.0,0,0,0,764.738,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-05,gambir,Jakarta Pusat,0.0,32.7,12.9,0,0,0,743.667,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-06,gambir,Jakarta Pusat,2.5,31.9,9.3,0,0,0,894.162,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-07,gambir,Jakarta Pusat,0.2,32.0,12.2,0,0,0,830.164,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-08,gambir,Jakarta Pusat,0.4,31.8,9.4,0,0,0,844.736,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-09,gambir,Jakarta Pusat,0.6,33.4,13.2,1,0,0,756.508,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-10,gambir,Jakarta Pusat,2.3,32.7,11.5,1,0,0,936.813,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-11,gambir,Jakarta Pusat,1.2,32.7,11.9,0,0,0,843.021,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-12,gambir,Jakarta Pusat,0.4,33.3,11.8,0,0,0,743.83,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-13,gambir,Jakarta Pusat,0.2,33.3,14.6,0,0,0,782.844,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-14,gambir,Jakarta Pusat,1.9,34.1,12.4,0,0,0,830.279,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-15,gambir,Jakarta Pusat,3.3,33.2,10.5,0,0,0,816.372,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-16,gambir,Jakarta Pusat,8.4,33.1,12.2,1,0,0,849.77,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-17,gambir,Jakarta Pusat,14.5,32.5,12.6,1,0,0,927.203,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-18,gambir,Jakarta Pusat,24.0,29.8,10.9,0,0,0,860.489,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-19,gambir,Jakarta Pusat,7.3,33.2,11.6,0,0,0,822.964,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-20,gambir,Jakarta Pusat,2.9,30.7,10.4,0,0,0,914.553,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-21,gambir,Jakarta Pusat,17.6,31.3,13.8,0,0,0,715.05,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-22,gambir,Jakarta Pusat,12.4,31.9,10.2,0,0,0,861.561,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-23,gambir,Jakarta Pusat,2.8,32.1,12.3,1,0,0,882.29,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-24,gambir,Jakarta Pusat,1.6,32.1,11.9,1,0,0,890.772,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-25,gambir,Jakarta Pusat,11.2,33.0,11.5,0,0,0,852.324,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-26,gambir,Jakarta Pusat,2.4,33.0,11.9,0,0,0,706.434,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-27,gambir,Jakarta Pusat,14.5,30.9,8.9,0,0,0,901.425,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-28,gambir,Jakarta Pusat,8.8,30.9,13.6,0,0,0,933.53,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-29,gambir,Jakarta Pusat,1.4,32.1,10.6,0,0,0,719.16,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-30,gambir,Jakarta Pusat,6.3,32.0,10.2,1,0,0,932.218,calibrated_synthetic_anchored_to_SIPSN_real
2021-10-31,gambir,Jakarta Pusat,9.7,33.0,12.2,1,0,0,847.412,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-01,gambir,Jakarta Pusat,11.5,27.9,11.3,0,0,0,873.82,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-02,gambir,Jakarta Pusat,10.8,31.7,9.4,0,0,0,807.188,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-03,gambir,Jakarta Pusat,3.6,30.8,11.7,0,0,0,791.619,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-04,gambir,Jakarta Pusat,5.2,32.5,12.0,0,0,0,902.211,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-05,gambir,Jakarta Pusat,3.7,29.0,9.5,0,0,0,851.897,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-06,gambir,Jakarta Pusat,5.4,31.5,8.7,1,0,0,999.351,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-07,gambir,Jakarta Pusat,27.9,31.6,15.5,1,0,0,1027.44,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-08,gambir,Jakarta Pusat,0.0,30.4,8.0,0,0,0,842.19,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-09,gambir,Jakarta Pusat,23.3,30.7,10.1,0,0,0,1009.655,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-10,gambir,Jakarta Pusat,5.3,30.9,13.8,0,0,0,842.199,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-11,gambir,Jakarta Pusat,0.7,30.5,11.1,0,0,0,868.827,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-12,gambir,Jakarta Pusat,3.7,33.4,9.9,0,0,0,794.083,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-13,gambir,Jakarta Pusat,2.7,31.8,9.8,1,0,0,874.721,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-14,gambir,Jakarta Pusat,10.2,31.2,11.6,1,0,0,884.391,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-15,gambir,Jakarta Pusat,23.0,28.7,12.0,0,0,0,950.575,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-16,gambir,Jakarta Pusat,1.4,32.0,15.3,0,0,0,740.025,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-17,gambir,Jakarta Pusat,4.2,32.6,9.4,0,0,0,865.705,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-18,gambir,Jakarta Pusat,15.3,31.5,13.7,0,0,0,864.952,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-19,gambir,Jakarta Pusat,22.5,27.9,11.0,0,0,0,964.524,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-20,gambir,Jakarta Pusat,0.6,31.0,10.5,1,0,0,923.999,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-21,gambir,Jakarta Pusat,0.8,31.1,14.0,1,0,0,1006.568,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-22,gambir,Jakarta Pusat,9.6,30.9,15.4,0,0,0,862.178,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-23,gambir,Jakarta Pusat,10.0,30.2,20.7,0,0,0,774.491,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-24,gambir,Jakarta Pusat,0.0,30.7,17.1,0,0,0,808.888,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-25,gambir,Jakarta Pusat,1.8,33.4,10.3,0,0,0,740.455,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-26,gambir,Jakarta Pusat,17.6,32.5,6.9,0,0,0,842.634,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-27,gambir,Jakarta Pusat,2.8,31.7,22.8,1,0,0,982.008,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-28,gambir,Jakarta Pusat,2.9,30.2,21.3,1,0,0,915.722,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-29,gambir,Jakarta Pusat,8.4,32.1,12.3,0,0,0,769.042,calibrated_synthetic_anchored_to_SIPSN_real
2021-11-30,gambir,Jakarta Pusat,6.0,31.3,11.5,0,0,0,749.923,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-01,gambir,Jakarta Pusat,1.9,32.7,15.6,0,0,0,815.417,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-02,gambir,Jakarta Pusat,0.0,33.3,19.4,0,0,0,737.865,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-03,gambir,Jakarta Pusat,0.6,31.1,12.6,0,0,0,770.78,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-04,gambir,Jakarta Pusat,12.9,26.8,11.7,1,0,0,958.937,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-05,gambir,Jakarta Pusat,12.2,26.6,8.2,1,0,0,1025.872,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-06,gambir,Jakarta Pusat,13.4,30.0,16.0,0,0,0,922.218,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-07,gambir,Jakarta Pusat,23.7,28.2,10.5,0,0,0,731.273,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-08,gambir,Jakarta Pusat,7.8,30.6,13.2,0,0,0,833.377,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-09,gambir,Jakarta Pusat,6.1,31.3,14.1,0,0,0,818.038,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-10,gambir,Jakarta Pusat,16.7,30.9,11.6,0,0,0,907.984,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-11,gambir,Jakarta Pusat,12.8,30.8,10.5,1,0,0,1064.459,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-12,gambir,Jakarta Pusat,9.6,31.5,15.6,1,0,0,737.873,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-13,gambir,Jakarta Pusat,7.2,32.3,16.4,0,0,0,775.798,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-14,gambir,Jakarta Pusat,2.2,32.4,11.8,0,0,0,852.746,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-15,gambir,Jakarta Pusat,10.0,32.1,10.4,0,0,0,774.046,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-16,gambir,Jakarta Pusat,15.7,31.8,13.0,0,0,0,988.554,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-17,gambir,Jakarta Pusat,13.1,31.4,13.5,0,0,0,904.737,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-18,gambir,Jakarta Pusat,17.9,32.2,11.0,1,0,0,1000.957,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-19,gambir,Jakarta Pusat,4.4,32.8,11.4,1,0,0,831.486,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-20,gambir,Jakarta Pusat,14.9,29.7,9.5,0,0,0,937.58,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-21,gambir,Jakarta Pusat,4.0,28.3,7.4,0,0,0,886.009,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-22,gambir,Jakarta Pusat,0.2,31.1,10.8,0,0,0,828.725,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-23,gambir,Jakarta Pusat,8.9,30.3,11.9,0,0,0,828.833,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-24,gambir,Jakarta Pusat,14.3,30.9,12.8,0,1,0,897.725,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-25,gambir,Jakarta Pusat,22.9,29.8,14.4,1,1,0,873.037,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-26,gambir,Jakarta Pusat,12.2,30.0,13.2,1,0,0,924.499,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-27,gambir,Jakarta Pusat,6.0,29.8,14.3,0,0,0,803.598,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-28,gambir,Jakarta Pusat,15.0,29.6,12.1,0,0,0,905.912,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-29,gambir,Jakarta Pusat,7.8,30.6,9.7,0,0,0,881.217,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-30,gambir,Jakarta Pusat,6.5,30.2,10.4,0,0,0,747.432,calibrated_synthetic_anchored_to_SIPSN_real
2021-12-31,gambir,Jakarta Pusat,1.2,31.7,13.4,0,0,0,805.396,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-01,gambir,Jakarta Pusat,0.3,31.2,20.5,1,1,0,985.42,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-02,gambir,Jakarta Pusat,1.2,32.2,15.8,1,0,0,824.744,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-03,gambir,Jakarta Pusat,0.2,32.5,11.6,0,0,0,765.96,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-04,gambir,Jakarta Pusat,0.1,32.3,9.5,0,0,0,831.394,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-05,gambir,Jakarta Pusat,15.9,31.4,10.6,0,0,0,945.241,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-06,gambir,Jakarta Pusat,11.4,30.7,9.3,0,0,0,884.313,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-07,gambir,Jakarta Pusat,7.9,31.9,15.6,0,0,0,909.834,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-08,gambir,Jakarta Pusat,3.4,32.4,14.8,1,0,0,937.443,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-09,gambir,Jakarta Pusat,4.6,30.4,12.8,1,0,0,936.328,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-10,gambir,Jakarta Pusat,16.1,30.8,14.0,0,0,0,923.583,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-11,gambir,Jakarta Pusat,17.1,30.5,15.9,0,0,0,1064.385,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-12,gambir,Jakarta Pusat,22.3,28.9,14.1,0,0,0,869.168,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-13,gambir,Jakarta Pusat,13.6,29.1,16.7,0,0,0,752.707,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-14,gambir,Jakarta Pusat,21.0,29.7,13.8,0,0,0,1004.562,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-15,gambir,Jakarta Pusat,2.3,29.2,15.3,1,0,0,843.919,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-16,gambir,Jakarta Pusat,3.0,29.7,15.1,1,1,0,882.988,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-17,gambir,Jakarta Pusat,3.1,30.5,12.7,0,0,0,908.5,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-18,gambir,Jakarta Pusat,13.5,28.1,14.5,0,0,0,777.295,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-19,gambir,Jakarta Pusat,9.7,29.0,17.2,0,0,0,740.197,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-20,gambir,Jakarta Pusat,7.0,26.2,14.4,0,0,0,719.786,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-21,gambir,Jakarta Pusat,14.0,31.2,14.0,0,0,0,829.228,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-22,gambir,Jakarta Pusat,13.8,30.0,12.7,1,0,0,974.58,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-23,gambir,Jakarta Pusat,0.9,31.7,15.0,1,0,0,912.945,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-24,gambir,Jakarta Pusat,2.0,32.0,20.9,0,0,0,836.472,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-25,gambir,Jakarta Pusat,6.0,30.1,15.2,0,0,0,730.755,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-26,gambir,Jakarta Pusat,11.0,28.5,14.9,0,0,0,734.552,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-27,gambir,Jakarta Pusat,1.4,31.5,15.6,0,0,0,821.774,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-28,gambir,Jakarta Pusat,1.0,30.9,11.1,0,0,0,787.91,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-29,gambir,Jakarta Pusat,1.1,30.2,10.6,1,0,0,908.272,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-30,gambir,Jakarta Pusat,4.8,31.4,10.5,1,0,0,926.077,calibrated_synthetic_anchored_to_SIPSN_real
2022-01-31,gambir,Jakarta Pusat,3.2,30.5,14.8,0,0,0,827.336,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-01,gambir,Jakarta Pusat,7.9,31.0,12.0,0,0,0,869.545,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-02,gambir,Jakarta Pusat,1.8,30.3,13.5,0,0,0,833.393,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-03,gambir,Jakarta Pusat,28.5,30.6,8.0,0,0,0,921.998,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-04,gambir,Jakarta Pusat,9.0,31.0,12.4,0,0,0,773.412,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-05,gambir,Jakarta Pusat,11.8,26.8,12.5,1,0,0,927.588,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-06,gambir,Jakarta Pusat,11.1,29.3,13.2,1,0,0,955.951,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-07,gambir,Jakarta Pusat,4.8,30.0,16.2,0,0,0,873.802,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-08,gambir,Jakarta Pusat,6.6,29.0,12.9,0,0,0,792.919,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-09,gambir,Jakarta Pusat,14.7,31.0,16.2,0,0,0,921.39,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-10,gambir,Jakarta Pusat,3.5,29.1,21.0,0,0,0,801.087,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-11,gambir,Jakarta Pusat,1.1,30.3,16.7,0,0,0,810.655,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-12,gambir,Jakarta Pusat,1.3,29.8,12.1,1,0,0,935.681,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-13,gambir,Jakarta Pusat,6.5,29.9,12.0,1,0,0,746.561,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-14,gambir,Jakarta Pusat,0.7,29.3,7.4,0,0,0,737.712,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-15,gambir,Jakarta Pusat,0.6,32.6,7.2,0,0,0,726.839,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-16,gambir,Jakarta Pusat,17.9,32.4,12.9,0,0,0,733.304,calibrated_synthetic_anchored_to_SIPSN_real
2022-02-17,gambir,Jakarta Pusat,24.2,29.7,11.1,0,1,0,837.145,calibrated_synthetic_anchored_to_SIPSN_real
